0.43240551812224282 3.2498193020118103E-002
2612 5
0.44451503276790177 0.31308930040508870
2612 10
0.47867950984536956 0.56519261344160154
2612 15
0.53373049844949716 0.76257680016526386
2612 20
0.60781058294639478 0.89054480740820341
2612 25
0.69959303524608796 0.96459259231675887
2620 -5
0.48934000259913735 -0.20668837624660663
2620 0
0.47928986644586979 8.7621362889913797E-003
2620 5
0.48892311464295801 0.23064512940846055
2620 10
0.51795224629185088 0.43558963292661046
2620 15
0.56558019895197276 0.60539591138768378
2620 20
0.63090268362323576 0.73426963220939911
2620 25
0.71426530917113928 0.83546615563489657
2630 -5
0.55966763711337641 -0.14290382099276783
2630 0
0.55069300062941939 -1.2197595714998944E-002
2630 5
0.55765451854343651 0.12904966552730315
2630 10
0.58093090408364356 0.27099455875762457
2630 15
0.62065430782398845 0.40663762109515467
2630 20
0.67723746938492557 0.53580902498669813
2630 25
0.75194804338928845 0.66136677028871116
2650 -5
0.73763314583105388 -6.2112534849881329E-004
2650 0
0.73174666563792978 -1.4393486300395057E-002
2650 5
0.73414606450930120 -2.0431830357484498E-002
2650 10
0.74628627591829699 -2.9898607047848524E-004
2650 15
0.77045835116080907 5.6667277064499533E-002
2650 20
0.80911306065500344 0.14924019781134062
2650 25
0.86379199048515032 0.26451491088369466
4212 -5
0.44415184214936027 -0.17856985999418329
4212 0
0.43819744306236097 0.10503659147470928
4212 5
0.45530007434466496 0.38277011030652891
4212 10
0.49368704391326135 0.62543307760850897
4212 15
0.55140260794033147 0.81088654408880179
4212 20
0.62652163478462852 0.93200744084435139
4212 25
0.71905012904147259 1.0098333795169667
4220 -5
0.48529877300973656 -0.14012366791074177
4220 0
0.48199114562354972 8.1137954593547210E-002
4220 5
0.49861967939614804 0.29903056713734888
4220 10
0.53397198878956231 0.49217173930994795
4220 15
0.58658727966982094 0.64818085059639519
4220 20
0.65564426528132569 0.76997950376427604
4220 25
0.74261187343891177 0.87449051967225011
4230 -5
0.55240397358494497 -8.9767206119634180E-002
4230 0
0.55079891366829437 4.9772063161864839E-002
4230 5
0.56532274500611579 0.19278333543276746
4230 10
0.59590804469393888 0.33077197269410108
4230 15
0.64252046405974128 0.46093797583776319
4230 20
0.70587072624847047 0.58687572116691100
4230 25
0.78745514655424120 0.70910095698994813
4250 -5
0.72989909971203770 4.6366126602820606E-002
4250 0
0.72993307473127100 4.0749617285501895E-002
4250 5
0.73834775857197399 4.4080547900171421E-002
4250 10
0.75725702377880166 7.2473903895820480E-002
4250 15
0.78930512523085961 0.13290162568155831
4250 20
0.83687261183656170 0.22068713731484838
4250 25
0.90121622073209318 0.32165379836161795
4412 -5
0.44557757780689805 -0.20071620558524356
4412 0
0.43693766434635573 8.1075578123162004E-002
4412 5
0.45136443811600141 0.36250098286029075
4412 10
0.48731483937939196 0.61404777185216575
4412 15
0.54317056017310517 0.81263079768214030
4412 20
0.61743907737765591 0.94684710037586661
4412 25
0.70991318246143598 1.0299784631797739
4420 -5
0.49054519288697146 -0.17722891521813056
4420 0
0.48306648329991131 3.9596289983891642E-002
4420 5
0.49545562613943916 0.26256467624511604
4420 10
0.52687051560118459 0.46876678165383145
4420 15
0.57621025112441226 0.64225324647527604
4420 20
0.64282486592821708 0.77927046246777254
4420 25
0.72780512719263513 0.89117116487021464
4430 -5
0.55840279641412760 -0.13096044848425795
4430 0
0.55202913109187601 2.9674781899107217E-003
4430 5
0.56204919498923611 0.15071303939650949
4430 10
0.58860209056895463 0.30103470091017687
4430 15
0.63168625993733551 0.44675484607762661
4430 20
0.69184470480249338 0.58723445360989668
4430 25
0.77042013431306500 0.72231228954653004
4450 -5
0.73563044120160692 -8.5142517430538550E-003
4450 0
0.73092342981449498 -2.0417453753228336E-002
4450 5
0.73491621223485815 -1.4393162621900192E-002
4450 10
0.74990126962586079 2.4579133906205863E-002
4450 15
0.77851432122307673 0.10109743114523162
4450 20
0.82293277556318423 0.20783949084512707
4450 25
0.88403436952379033 0.32846587272660016
4612 -5
0.44798360595473857 -0.22314243417165447
4612 0
0.43707099295677315 5.8886111494685776E-002
4612 5
0.44936533430759473 0.34566866361735282
4612 10
0.48375711093495682 0.60654104520117502
4612 15
0.53902565756137277 0.81610393299936623
4612 20
0.61389291943212587 0.95859678391645220
4612 25
0.70758479167752419 1.0425756961279300
4620 -5
0.49324183079461703 -0.20101287100986256
4620 0
0.48283004929653156 1.4860726082265293E-002
4620 5
0.49242044830875986 0.24345024216199379
4620 10
0.52169336435761204 0.45994386827045408
4620 15
0.56987718947661326 0.64490814153020137
4620 20
0.63629221052217799 0.78994996434223563
4620 25
0.72147481148528558 0.90367171666141166
4630 -5
0.56299036229733135 -0.15558989161270137
4630 0
0.55280597247621477 -2.4089946862300642E-002
4630 5
0.55906357525992056 0.12773251015372133
4630 10
0.58248988690737691 0.28654746337461023
4630 15
0.62332851207872664 0.44114349690872751
4630 20
0.68192807774057240 0.58751244613436682
4630 25
0.75930748326685316 0.72605791200650771
4650 -5
0.74044174395764262 -1.3519336988726663E-002
4650 0
0.73270231631155691 -2.8167792756519032E-002
4650 5
0.73341414534791438 -2.6868764063947108E-002
4650 10
0.74492838519752569 7.8043805870479654E-003
4650 15
0.77008149572824625 8.3153791574504393E-002
4650 20
0.81136279135663392 0.19341893495432722
4650 25
0.87001224454057424 0.32189058966192508
6212 -5
0.44802303923971226 -0.13300281687488086
6212 0
0.44475656506736000 0.15074734268651041
6212 5
0.46511742720863436 0.42459589082119320
6212 10
0.50629466046220684 0.66081173495543410
6212 15
0.56564524672825534 0.84204558365467919
6212 20
0.64138387197569735 0.96709283253684941
6212 25
0.73466520752559650 1.0573079139808357
6220 -5
0.48832695769567747 -0.10917512488815390
6220 0
0.48772488573459860 0.11375855534154031
6220 5
0.50739471079478671 0.33232557696663323
6220 10
0.54565369978305778 0.52582281285227828
6220 15
0.60079052849065662 0.68423233192308353
6220 20
0.67221678462900070 0.81268891204819416
6220 25
0.76182425751292882 0.92589714326809847
6230 -5
0.55226174323269295 -7.5347257400201678E-002
6230 0
0.55344193352825644 7.0976387331351795E-002
6230 5
0.57115264758873874 0.22230879641103679
6230 10
0.60523191046140135 0.36929406299725254
6230 15
0.65565567570646432 0.50887718722642361
6230 20
0.72322035670671259 0.64355390313142569
6230 25
0.80912823379735044 0.77069007385834842
6250 -5
0.72647762613005884 4.5394484579664378E-002
6250 0
0.72884551190293256 4.8093462442452092E-002
6250 5
0.73999076823186449 6.4847819834471757E-002
6250 10
0.76245697393582412 0.10922061025618501
6250 15
0.79904003508641663 0.18435663059621671
6250 20
0.85193854544925596 0.28184445364830263
6250 25
0.92215234156484027 0.38553316816048161
6412 -5
0.45119045801860613 -0.16978636297956909
6412 0
0.44384660975284546 0.11352086564451350
6412 5
0.45995887043871914 0.39593957131649188
6412 10
0.49722946968400961 0.64846472192556404
6412 15
0.55363491947583099 0.85069054822664225
6412 20
0.62792603927050528 0.99356460557397797
6412 25
0.72076060194619096 1.0881247747633065
6420 -5
0.49565377600693394 -0.16243405071816186
6420 0
0.48908166022797928 5.6650235093361145E-002
6420 5
0.50283438483234111 0.28502572124859366
6420 10
0.53573137119421355 0.49869102789685704
6420 15
0.58646259811386836 0.68179106256624067
6420 20
0.65449331964900170 0.83033856664369654
6420 25
0.74121197796314897 0.95316451854243844
6430 -5
0.56188617698142707 -0.13474689997521469
6430 0
0.55592786365699964 3.2810206866015798E-003
6430 5
0.56691016215897805 0.16137395877226868
6430 10
0.59501239110519444 0.32549823478967083
6430 15
0.64023152233519720 0.48616739670237558
6430 20
0.70313817576587578 0.64050088705302000
6430 25
0.78490171244215912 0.78560235968279524
6450 -5
0.73479940328536097 -2.6312918568265550E-002
6450 0
0.72987908770237775 -3.2999601091043884E-002
6450 5
0.73443271464494531 -1.2605002508267231E-002
6450 10
0.75134051449286143 4.6365932019961753E-002
6450 15
0.78334566532959737 0.14330744123540204
6450 20
0.83229486584920620 0.26608361010793669
6450 25
0.89857630682550915 0.39561217495718648
6612 -5
0.45423342823628821 -0.20215044309859692
6612 0
0.44369506112923918 8.1290085599894646E-002
6612 5
0.45683603521842908 0.37117441397603834
6612 10
0.49197012580513483 0.63655569004866608
6612 15
0.54755560168389206 0.85379659406760067
6612 20
0.62256259990273188 1.0083388862969562
6612 25
0.71700786473866274 1.1052314642717445
6620 -5
0.49856555332927988 -0.19459840639662163
6620 0
0.48783204149930576 2.4703494585563885E-002
6620 5
0.49780155156320038 0.26161977671412529
6620 10
0.52792167867037509 0.48904608419234463
6620 15
0.57720436811271592 0.68648244652986345
6620 20
0.64497155813338325 0.84432670521704067
6620 25
0.73190599500760667 0.96860016110604696
6630 -5
0.56735207619986727 -0.16900309972598182
6630 0
0.55608897534292356 -3.4358099979337656E-002
6630 5
0.56194644518353087 0.12900820921506764
6630 10
0.58582096978671538 0.30392773556230135
6630 15
0.62792430218754958 0.47567882524046168
6630 20
0.68852191452335854 0.63742173897938370
6630 25
0.76846502619406309 0.78735295343293354
6650 -5
0.74279422729063316 -2.8912610690694743E-002
6650 0
0.73315287341999869 -4.2342495896655633E-002
6650 5
0.73246526139845947 -3.1077594872063595E-002
6650 10
0.74393172619601100 2.0626810413317681E-002
6650 15
0.77074842426727830 0.11571906770309540
6650 20
0.81522961288868645 0.24347468770230948
6650 25
0.87818753676593175 0.38374053265562297
